category_name,price,model,car_type,year,distance,gear_type,color,vehicle_type
Chevrolet,16500.0,Captiva,Универсал,2012.0,198000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,12500.0,Captiva,Внедорожник,2013.0,116000.0,Автоматическая,Черный,Бензин
Chevrolet,14800.0,Captiva,Внедорожник,2014.0,124300.0,Автоматическая,Черный,Бензин
Chevrolet,19500.0,Captiva,Хэтчбек,2017.0,167000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,8500.0,Captiva,Внедорожник,2011.0,190000.0,Механическая,Бежевый,Бензин
Chevrolet,8000.0,Captiva,Универсал,2009.0,156000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,20000.0,Captiva,Хэтчбек,2018.0,82000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,22500.0,Captiva,Другой,2017.0,106000.0,Автоматическая,Белый,Бензин
Chevrolet,33000.0,Captiva,Хэтчбек,2018.0,35577.0,Автоматическая,Черный,Бензин
Chevrolet,12000.0,Captiva,Седан,2013.0,1400000.0,Автоматическая,Золотой,Газ/Бензин
Chevrolet,12000.0,Captiva,Универсал,2011.0,173000.0,Автоматическая,Бежевый,Газ/Бензин
Chevrolet,13000.0,Captiva,Внедорожник,2011.0,130000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,16100.0,Captiva,Внедорожник,2015.0,41000.0,Автоматическая,Белый,Бензин
Chevrolet,10000.0,Captiva,Внедорожник,2009.0,180000.0,Автоматическая,Белый,Бензин
Chevrolet,11000.0,Captiva,Другой,2015.0,225000.0,Автоматическая,Сафари,Бензин
Chevrolet,10000.0,Captiva,Внедорожник,2012.0,130000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,14800.0,Captiva,Внедорожник,2015.0,75000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,13500.0,Captiva,Внедорожник,2012.0,167.0,Механическая,Белый,Газ/Бензин
Chevrolet,19500.0,Captiva,Другой,2012.0,5000.0,Автоматическая,Белый,Бензин
Chevrolet,13000.0,Captiva,Хэтчбек,2009.0,170000.0,Автоматическая,Серебристый,Газ/Бензин
Chevrolet,13500.0,Captiva,Внедорожник,2013.0,69800.0,Автоматическая,Белый,Бензин
Chevrolet,26000.0,Captiva,Хэтчбек,2018.0,106.0,Автоматическая,Черный,Бензин
Chevrolet,18000.0,Captiva,Внедорожник,2013.0,60000.0,Автоматическая,Черный,Бензин
Chevrolet,11000.0,Captiva,Хэтчбек,2008.0,240000.0,Автоматическая,Черный,Бензин
Chevrolet,15000.0,Captiva,Внедорожник,2011.0,31500.0,Автоматическая,Белый,Бензин
Chevrolet,10000.0,Captiva,Внедорожник,2012.0,184000.0,Автоматическая,Белый,Бензин
Chevrolet,10000.0,Captiva,Внедорожник,2011.0,107000.0,Механическая,Серебристый,Бензин
Chevrolet,24500.0,Captiva,Внедорожник,2018.0,13742.0,Автоматическая,Черный,Бензин
Chevrolet,21000.0,Captiva,Седан,2018.0,40000.0,Автоматическая,Черный,Бензин
Chevrolet,12500.0,Captiva,Другой,2011.0,190000.0,Автоматическая,Черный,Бензин
Chevrolet,12000.0,Captiva,Хэтчбек,2012.0,170.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,27000.0,Captiva,Внедорожник,2013.0,1600.0,Автоматическая,Матовый,Бензин
Chevrolet,10400.0,Captiva,Внедорожник,2012.0,123000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,18500.0,Captiva,Внедорожник,2015.0,71000.0,Автоматическая,Черный,Бензин
Chevrolet,10500.0,Captiva,Внедорожник,2009.0,100000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,15000.0,Captiva,Внедорожник,2014.0,132000.0,Автоматическая,Черный,Бензин
Chevrolet,16000.0,Captiva,Внедорожник,2013.0,204500.0,Автоматическая,Коричневый,Газ/Бензин
Chevrolet,13900.0,Captiva,Другой,2013.0,200000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,11500.0,Captiva,Внедорожник,2013.0,173000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,19500.0,Captiva,Внедорожник,2017.0,94000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,18400.0,Captiva,Внедорожник,2016.0,130000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,16000.0,Captiva,Внедорожник,2015.0,125000.0,Автоматическая,Бежевый,Бензин
Chevrolet,11900.0,Captiva,Внедорожник,2012.0,115400.0,Автоматическая,Белый,Бензин
Chevrolet,27000.0,Captiva,Внедорожник,2017.0,82000.0,Автоматическая,Черный,Бензин
Chevrolet,26000.0,Captiva,Внедорожник,2017.0,61000.0,Автоматическая,Белый,Бензин
Chevrolet,15900.0,Captiva,Внедорожник,2016.0,101000.0,Автоматическая,Белый,Бензин
Chevrolet,20000.0,Captiva,Внедорожник,2017.0,122000.0,Автоматическая,Черный,Бензин
Chevrolet,14000.0,Captiva,Внедорожник,2014.0,120000.0,Автоматическая,Черный,Бензин
Chevrolet,24700.0,Captiva,Другой,2018.0,82000.0,Автоматическая,Черный,Бензин
Chevrolet,26500.0,Captiva,Седан,2018.0,64500.0,Автоматическая,Белый,Бензин
Chevrolet,8500.0,Captiva,Внедорожник,2011.0,221687.0,Автоматическая,Черный,Бензин
Chevrolet,12500.0,Captiva,Внедорожник,2013.0,97000.0,Автоматическая,Черный,Бензин
Chevrolet,16000.0,Captiva,Внедорожник,2017.0,150000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,18000.0,Captiva,Внедорожник,2012.0,300000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,24000.0,Captiva,Внедорожник,2013.0,33.0,Автоматическая,Черный,Бензин
Chevrolet,13500.0,Captiva,Внедорожник,2013.0,142000.0,Автоматическая,Белый,Бензин
Chevrolet,21000.0,Captiva,Внедорожник,2016.0,79000.0,Автоматическая,Черный,Бензин
Chevrolet,18500.0,Captiva,Универсал,2016.0,180000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,15000.0,Captiva,Внедорожник,2015.0,130000.0,Автоматическая,Серебристый,Бензин
Chevrolet,9000.0,Captiva,Внедорожник,2013.0,245000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,12000.0,Captiva,Внедорожник,2012.0,185000.0,Автоматическая,Синий,Газ/Бензин
Chevrolet,9600.0,Captiva,Внедорожник,2010.0,129000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,10700.0,Captiva,Хэтчбек,2023.0,190000.0,Автоматическая,Белый,Бензин
Chevrolet,25000.0,Captiva,Внедорожник,2017.0,12900.0,Автоматическая,Черный,Бензин
Chevrolet,18500.0,Captiva,Другой,2017.0,134000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,12500.0,Captiva,Седан,2008.0,48000.0,Автоматическая,Белый,Бензин
Chevrolet,13000.0,Captiva,Внедорожник,2014.0,180000.0,Автоматическая,Коричневый,Газ/Бензин
Chevrolet,13900.0,Captiva,Внедорожник,2014.0,137000.0,Автоматическая,Бежевый,Бензин
Chevrolet,18500.0,Captiva,Внедорожник,2017.0,108000.0,Автоматическая,Черный,Бензин
Chevrolet,17700.0,Captiva,Внедорожник,2018.0,171000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,16400.0,Captiva,Другой,2016.0,136000.0,Автоматическая,Белый,Бензин
Chevrolet,18000.0,Captiva,Внедорожник,2018.0,167000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,19500.0,Captiva,Хэтчбек,2017.0,167000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,12500.0,Captiva,Внедорожник,2013.0,126000.0,Автоматическая,Белый,Бензин
Chevrolet,10500.0,Captiva,Внедорожник,2011.0,216000.0,Автоматическая,Серебристый,Бензин
Chevrolet,16000.0,Captiva,Внедорожник,2012.0,176000.0,Автоматическая,Белый,Бензин
Chevrolet,34000.0,Captiva,Другой,2021.0,35000.0,Автоматическая,Белый,Бензин
Chevrolet,12000.0,Captiva,Другой,2012.0,163.0,Автоматическая,Белый,Бензин
Chevrolet,11000.0,Captiva,Другой,2012.0,143000.0,Автоматическая,Белый,Бензин
Chevrolet,12500.0,Captiva,Хэтчбек,2011.0,110000.0,Механическая,Бежевый,Газ/Бензин
Chevrolet,15000.0,Captiva,Внедорожник,2012.0,122000.0,Автоматическая,Золотой,Газ/Бензин
Chevrolet,17000.0,Captiva,Внедорожник,2013.0,246400.0,Автоматическая,Белый,Бензин
Chevrolet,23200.0,Captiva,Внедорожник,2015.0,52500.0,Автоматическая,Белый,Бензин
Chevrolet,24500.0,Captiva,Внедорожник,2018.0,13742.0,Автоматическая,Черный,Бензин
Chevrolet,10500.0,Captiva,Внедорожник,2008.0,94000.0,Автоматическая,Белый,Бензин
Chevrolet,15500.0,Captiva,Кабриолет,2016.0,98000.0,Автоматическая,Черный,Бензин
Chevrolet,13250.0,Captiva,Другой,2012.0,200000.0,Автоматическая,Асфальт,Газ/Бензин
Chevrolet,24350.0,Captiva,Внедорожник,2023.0,4300.0,Автоматическая,Белый,Бензин
Chevrolet,15800.0,Captiva,Седан,2015.0,65.0,Автоматическая,Белый,Бензин
Chevrolet,28000.0,Captiva,Кабриолет,2017.0,79000.0,Автоматическая,Черный,Газ/Бензин
Chevrolet,16000.0,Captiva,Седан,2015.0,123000.0,Автоматическая,Белый,Бензин
Chevrolet,27000.0,Captiva,Кабриолет,2018.0,16640.0,Автоматическая,Белый,Бензин
Chevrolet,22500.0,Captiva,Внедорожник,2015.0,135000.0,Автоматическая,Черный,Бензин
Chevrolet,12800.0,Captiva,Другой,2011.0,188400.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,11000.0,Captiva,Хэтчбек,2011.0,128.0,Автоматическая,Серый,Газ/Бензин
Chevrolet,13100.0,Captiva,Внедорожник,2015.0,180000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,18000.0,Captiva,Другой,2014.0,62900.0,Автоматическая,Белый,Бензин
Chevrolet,11000.0,Captiva,Универсал,2011.0,19000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,22300.0,Captiva,Другой,2018.0,53682.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,9400.0,Captiva,Другой,2012.0,184000.0,Автоматическая,Белый,Бензин
Chevrolet,31000.0,Captiva,Внедорожник,2023.0,0.0,Автоматическая,Черный,Бензин
Chevrolet,22000.0,Captiva,Другой,2017.0,66000.0,Автоматическая,Коричневый,Бензин
Chevrolet,10800.0,Captiva,Другой,2011.0,288000.0,Автоматическая,Бежевый,Газ/Бензин
Chevrolet,29000.0,Captiva,Другой,2018.0,20500.0,Автоматическая,Черный,Бензин
Chevrolet,20000.0,Captiva,Седан,2017.0,75000.0,Автоматическая,Хамелеон,Бензин
Chevrolet,14000.0,Captiva,Другой,2015.0,95000.0,Автоматическая,Черный,Бензин
Chevrolet,14200.0,Captiva,Седан,2015.0,114.0,Автоматическая,Белый,Бензин
Chevrolet,12500.0,Captiva,Внедорожник,2013.0,97000.0,Автоматическая,Черный,Бензин
Chevrolet,19200.0,Captiva,Внедорожник,2018.0,120000.0,Автоматическая,Черный,Бензин
Chevrolet,20500.0,Captiva,Внедорожник,2017.0,227000.0,Автоматическая,Серый,Бензин
Chevrolet,11700.0,Captiva,Седан,2012.0,172000.0,Автоматическая,Белый,Бензин
Chevrolet,9650.0,Captiva,Внедорожник,2009.0,162000.0,Автоматическая,Белый,Газ/Бензин
Chevrolet,12000.0,Captiva,Внедорожник,2008.0,55000.0,Автоматическая,Черный,Бензин
Chevrolet,14100.0,Captiva,Другой,2015.0,140000.0,Автоматическая,Белый,Бензин
Chevrolet,17000.0,Captiva,Внедорожник,2015.0,80000.0,Автоматическая,Коричневый,Бензин
